1917908638;38.75143;-9.200834;-0.1605849;0.67634
1917908662;38.75148;-9.201928;-0.1606039;0.676341
1917908665;38.75149;-9.20198;-0.1606048;0.6763411
1917908670;38.75151;-9.202994;-0.1606226;0.6763415
1917908685;38.75153;-9.203359;-0.1606289;0.6763418
1917908692;38.75154;-9.203347;-0.1606287;0.6763421
1917908701;38.75156;-9.203335;-0.1606285;0.6763422
1917908705;38.75156;-9.203321;-0.1606283;0.6763423
1917908802;38.75187;-9.197312;-0.1605234;0.6763477
1917908820;38.75196;-9.197296;-0.1605231;0.6763492
1917908825;38.75197;-9.201317;-0.1605933;0.6763495
1917908841;38.75201;-9.197277;-0.1605228;0.6763502
1917908850;38.75206;-9.197258;-0.1605224;0.676351
1917908867;38.75211;-9.197231;-0.160522;0.676352
1917908889;38.75217;-9.197194;-0.1605213;0.676353
1917908966;38.75262;-9.203671;-0.1606344;0.6763608
1917908989;38.75277;-9.203632;-0.1606337;0.6763634
1917909028;38.75338;-9.202761;-0.1606185;0.6763741
1917909029;38.75344;-9.202771;-0.1606187;0.6763752
1917909031;38.75355;-9.202799;-0.1606191;0.676377
1917909032;38.75365;-9.20284;-0.1606199;0.6763788
1917909046;38.75489;-9.205443;-0.1606653;0.6764004
1917909048;38.75541;-9.204808;-0.1606542;0.6764094
1920249992;38.75009;-9.198639;-0.1605465;0.6763166
1920250010;38.75013;-9.198666;-0.160547;0.6763174
1920250023;38.75017;-9.198689;-0.1605474;0.676318
1920250232;38.75061;-9.197444;-0.1605257;0.6763258
1921032204;38.75523;-9.200776;-0.1605838;0.6764064
1921032300;38.75615;-9.201022;-0.1605881;0.6764224
1921032306;38.7562;-9.201009;-0.1605879;0.6764233
1932354495;38.74945;-9.201279;-0.1605926;0.6763056
1932354498;38.74963;-9.201855;-0.1606027;0.6763086
1944474512;38.75051;-9.193411;-0.1604553;0.6763241
1944474514;38.74952;-9.192732;-0.1604434;0.6763067
1944476352;38.75048;-9.19394;-0.1604645;0.6763235
1944476354;38.75066;-9.194939;-0.160482;0.6763266
1944476356;38.75047;-9.19353;-0.1604574;0.6763234
1944480028;38.751;-9.1969;-0.1605162;0.6763325
